Barcode,Celltype,Trajectory
scATAC_Liver_E13_5_BC11858_N01,G01=21.5:Blood_Progenitor,primitive erythroid trajectory
scATAC_Liver_E13_5_BC08496_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC04747_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC05201_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC05449_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC03557_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC04356_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC08715_N01,G01=21.5:Blood_Progenitor,primitive erythroid trajectory
scATAC_Liver_E13_5_BC07925_N01,G02=27.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC11185_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC05494_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC10140_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC08067_N01,G02=21.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC04603_N01,G02=21.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC11047_N01,G02=27.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC11115_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC10920_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC11359_N01,G02=27.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC09507_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC06941_N02,G01=21.5:Blood_Progenitor,primitive erythroid trajectory
scATAC_Liver_E13_5_BC09898_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC04761_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC07289_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC07834_N01,G02=21.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC09579_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC09027_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC11387_N01,G02=27.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC00359_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC12793_N01,G02=21.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC07507_N01,G01=21.0:Cycling_Blood_Progenitor,primitive erythroid trajectory
scATAC_Liver_E13_5_BC06992_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC12680_N01,G02=27.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC02780_N01,G02=21.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC07479_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC09138_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC11805_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC11865_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC09331_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC02583_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC05907_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC09383_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC04320_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC10496_N02,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC09254_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC11012_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC11539_N01,G01=21.5:Blood_Progenitor,primitive erythroid trajectory
scATAC_Liver_E13_5_BC07052_N01,G02=21.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC11165_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC06918_N01,G01=21.5:Blood_Progenitor,primitive erythroid trajectory
scATAC_Liver_E13_5_BC11059_N01,G02=27.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC12040_N01,G04=18.5:Macrophage,White blood cell trajectory
scATAC_Liver_E13_5_BC06685_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC09059_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC12105_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC12107_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC05601_N01,G02=21.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC07258_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC10597_N01,G02=27.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC12076_N01,G02=21.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC01639_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC05058_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC09529_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC09924_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC11787_N01,G02=27.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC05164_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC04262_N01,G02=21.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC06642_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC06380_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC04161_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC11166_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC11206_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC12538_N01,G01=21.5:Blood_Progenitor,primitive erythroid trajectory
scATAC_Liver_E13_5_BC06492_N02,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC08388_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC06012_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC07928_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC04754_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC08427_N01,G02=27.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC07394_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC08473_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC07541_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC03873_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC11153_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC06615_N01,G02=21.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC10416_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC04854_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC06246_N01,G02=21.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC06374_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC06826_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC07811_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC04210_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC10584_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC03223_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC07092_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC05624_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC09062_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC06143_N01,G02=21.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC08368_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC08243_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC08270_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC10118_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC10395_N01,G02=27.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC10653_N01,G02=27.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC12616_N01,G02=27.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC08608_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC03923_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC05754_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC10399_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC06086_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC08052_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC10461_N01,G02=27.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC07334_N01,G02=27.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC10348_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC07133_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC02099_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC08560_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC04957_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC09516_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC10100_N01,G01=21.0:Cycling_Blood_Progenitor,primitive erythroid trajectory
scATAC_Liver_E13_5_BC06850_N01,G02=21.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC09205_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC02229_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC06402_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC11154_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC06930_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC04212_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC11854_N01,G02=27.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC13043_N01,G02=20.9:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC10996_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC07172_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC04891_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC08366_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC03924_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC06429_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC01870_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC02614_N02,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC05837_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC04187_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC03451_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC05396_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC06771_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC12130_N03,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC10346_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC06297_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC11326_N03,G01=21.5:Blood_Progenitor,primitive erythroid trajectory
scATAC_Liver_E13_5_BC03673_N01,G02=21.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC10229_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC10315_N01,G01=21.5:Blood_Progenitor,primitive erythroid trajectory
scATAC_Liver_E13_5_BC10807_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC12537_N01,G02=27.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC06017_N01,G02=21.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC06450_N01,G02=21.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC03600_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC05846_N01,G02=21.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC10932_N01,G02=27.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC01116_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC12687_N01,G02=27.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC05493_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC08232_N02,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC10736_N01,G02=27.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC03056_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC05132_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC04000_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC04288_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC09668_N01,G02=27.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC05399_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC09996_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC09167_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC03661_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC06691_N02,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC08145_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC07057_N01,G02=21.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC05194_N01,G02=21.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC05315_N01,G02=21.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC05484_N01,G01=21.5:Blood_Progenitor,primitive erythroid trajectory
scATAC_Liver_E13_5_BC03571_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC08934_N01,G01=27.4:Myeloid_Cell,White blood cell trajectory
scATAC_Liver_E13_5_BC09663_N01,G02=20.9:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC04468_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC10209_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC09945_N02,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC10856_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC00785_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC06103_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC11449_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC09858_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC08910_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC06886_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC07673_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC07236_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC10205_N02,G02=27.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC09548_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC10746_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC10664_N01,G02=21.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC05872_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC07263_N01,G01=21.5:Blood_Progenitor,primitive erythroid trajectory
scATAC_Liver_E13_5_BC05390_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC06753_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC11043_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC11315_N01,G02=27.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC08806_N01,G02=21.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC09053_N01,G02=27.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC11825_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC10064_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC06544_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC09492_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC11317_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC05283_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC09522_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC05142_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC12046_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC12307_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC08410_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC12399_N01,G02=27.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC12686_N01,G02=20.9:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC12874_N01,G02=27.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC11120_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC10697_N01,G02=27.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC09582_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC09964_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC03846_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC02670_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC04138_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC06673_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC07878_N01,G01=21.5:Blood_Progenitor,primitive erythroid trajectory
scATAC_Liver_E13_5_BC08692_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC10786_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC06422_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC06087_N01,G02=21.1:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC04769_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC05720_N01,G01=21.5:Blood_Progenitor,primitive erythroid trajectory
scATAC_Liver_E13_5_BC05694_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC02632_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC09319_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC10154_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC11334_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC07288_N02,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC09210_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Liver_E13_5_BC10256_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC08316_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC09127_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC03042_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC08152_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC09568_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Liver_E13_5_BC10757_N01,G01=21.5:Blood_Progenitor,primitive erythroid trajectory
